"lake_name","var_aeme","mean_value","max_value","min_value"
"Lake Pearson","HYD_schstb",12.6807037070918,129.552928905901,-0.571992720402358
"Lake Pearson","HYD_surft",12.0716996234898,26.0325869941989,3.65564135015006
"Lake Pearson","HYD_temp",11.3219672131148,21.2,4.63
"Lake Pearson","HYD_thmcln",14.0578947368421,16.67,2.85
"Lake Pearson","LKE_tli3",3.14378536885743,4.20713478899415,1.46045187620524
"Lake Pearson","LKE_tli4",3.52779477663631,4.40026305081988,2.77377147990663
"Lake Pearson","NCS_tss",2.11538461538462,3,1.1
"Lake Pearson","NCS_vss",1.62307692307692,2.8,0.9
"Lake Pearson","NIT_amm",0.00542424242424242,0.019,0
"Lake Pearson","NIT_nnn",0.0022,0.01,0.001
"Lake Pearson","NIT_tdn",0.151,0.5,0.089
"Lake Pearson","NIT_tn",0.18860843373494,0.4,0.06
"Lake Pearson","PHS_frp",0.00108333333333333,0.002,0.001
"Lake Pearson","PHS_tp",0.00979354838709677,0.07,0.001
"Lake Pearson","PHY_rstchla",6.44606153958182,33.8352666666667,1.549216
"Lake Pearson","PHY_tchla",3.86630434782609,10,0.2
"Lake Pearson","RAD_secchi",3.27647058823529,6.1,1.15
"Lake Pearson","ext_CHM_oxysat",98.5561764705882,104.9,66.8
"Lake Pearson","ext_NCS_tur",1.03893129770992,3.2,0.1
"Lake Pearson","ext_PHS_tdp",0.004125,0.005,0.004
"Lake Sarah","HYD_surft",13.1300959206116,27.4619403345365,0.0699404306112683
"Lake Sarah","NIT_amm",0,0,0
"Lake Sarah","NIT_tn",0.249807228915663,1.1,0.1
"Lake Sarah","PHS_tp",0.0100602409638554,0.055,0.003
"Lake Sarah","PHY_rstchla",7.61974039286112,57.4396366666667,1.44272733333333
"Lake Sarah","PHY_tchla",2.32168674698795,9.2,0.2
"Lake Sarah","ext_NCS_tur",0.823170731707317,2.5,0.1
"Lake Selfe","HYD_surft",12.9016274069925,23.9741691568063,1.47881004874279
"Lake Selfe","NIT_amm",0,0,0
"Lake Selfe","NIT_tn",0.156952380952381,0.28,0.08
"Lake Selfe","PHS_tp",0.006,0.021,0.002
"Lake Selfe","PHY_rstchla",4.87722240246856,46.7955766666666,1.100386
"Lake Selfe","PHY_tchla",2.93720930232558,18,0.2
"Lake Selfe","ext_NCS_tur",0.594047619047619,2.4,0.2
"Lake Sheppard","HYD_surft",12.1399705556844,27.164356460647,0.297548558148435
"Lake Sheppard","NIT_tn",0.203208333333333,0.29,0.15
"Lake Sheppard","PHS_tp",0.0134166666666667,0.046,0.005
"Lake Sheppard","PHY_rstchla",8.15692639081704,28.5161766666667,1.035955
"Lake Sheppard","PHY_tchla",4.816,13,1.2
"Lake Sheppard","ext_NCS_tur",0.913636363636364,2.5,0.3
"Lake Sumner","HYD_surft",12.0578132843008,21.0354581574018,3.33048613949461
"Lake Sumner","NIT_amm",0,0,0
"Lake Sumner","NIT_tn",0.0596705882352941,0.13,0.02
"Lake Sumner","PHS_tp",0.00433734939759036,0.018,0.001
"Lake Sumner","PHY_tchla",1.18604651162791,3.1,0.2
"Lake Sumner","ext_NCS_tur",0.723809523809524,3.9,0.1
"Lake Taylor","HYD_surft",12.7137452132608,25.8605289582044,5.36331707654205
"Lake Taylor","NIT_amm",0,0,0
"Lake Taylor","NIT_tn",0.100197530864198,0.17,0.044
"Lake Taylor","PHS_tp",0.00616049382716049,0.024,0.002
"Lake Taylor","PHY_rstchla",6.49133060556584,33.892476,1.38434533333333
"Lake Taylor","PHY_tchla",1.67951807228916,7.4,0.2
"Lake Taylor","ext_NCS_tur",0.471794871794872,4.7,0.1
"Lake Vincent","CHM_oxy",10.5441666666667,11.35,9.83
"Lake Vincent","CHM_ph",7.57371794871795,7.9,7.2
"Lake Vincent","HYD_surft",12.1323376718496,22.0871030737046,4.13232587307039
"Lake Vincent","HYD_temp",11.625,18.75,6.75
"Lake Vincent","LKE_tli3",4.43590301296783,5.33251778866719,3.30781092507775
"Lake Vincent","LKE_tli4",4.45910538401391,5.23613227278343,3.41257949497698
"Lake Vincent","NIT_amm",0.00154700854700855,0.04,0
"Lake Vincent","NIT_nit",0.337166666666667,0.785,0.002
"Lake Vincent","NIT_nnn",0.342,0.805,0.002
"Lake Vincent","NIT_tn",0.910983302411874,1.58,0.4575
"Lake Vincent","PHS_frp",0.00183333333333333,0.003,0.001
"Lake Vincent","PHS_tp",0.0247820512820513,0.045,0.013
"Lake Vincent","PHY_cyano",0.0083125,0.08,0
"Lake Vincent","PHY_rstchla",14.5174246123637,61.8029666666667,2.38641966666667
"Lake Vincent","PHY_tchla",6.69615384615385,52,0.45
"Lake Vincent","RAD_secchi",2.48304054054054,4.5,1.04
"Lake Vincent","ext_NCS_tur",5.981,23.35,0.425
"Lake Vincent","ext_NIT_nte",0.00658333333333333,0.017,0.002
"Lake Vincent","ext_NIT_tkn",0.506666666666667,0.62,0.46
"Lake Westmere","CHM_dsi",29.5333333333333,31.1,28.6
"Lake Westmere","CHM_oxy",9.72246031746032,13.31,7.13
"Lake Westmere","CHM_ph",8.009,9.57,6.54
"Lake Westmere","HYD_surft",15.5990375973483,29.6894917601386,5.62674011513315
"Lake Westmere","HYD_temp",16.9415315315315,29.83,10.1
"Lake Westmere","NCS_vss",22,26,14
"Lake Westmere","NIT_amm",0.0014375,0.034,0
"Lake Westmere","NIT_nit",0.00183333333333333,0.0025,0.0015
"Lake Westmere","NIT_tn",1.3696875,2.29,0.63
"Lake Westmere","PHS_frp",0.0366666666666667,0.048,0.028
"Lake Westmere","PHS_tp",0.13215625,0.346,0.037
"Lake Westmere","PHY_cyano",1.90985,20.69,0.003
"Lake Westmere","PHY_rstchla",44.8762178566825,211.663346666667,3.36257666666667
"Lake Westmere","PHY_tchla",31.2487373737374,201.5,1.9
"Lake Westmere","ext_CHM_oxysat",99.8571428571429,137.6,74.95
"Lake Westmere","ext_NCS_tur",11.8111111111111,14.1333333333333,7.96666666666667
"Lake Westmere","ext_NIT_nte",0.00216666666666667,0.003,0.0015
"Lake William","CHM_dsi",7.18,9.47,5.86
"Lake William","CHM_oxy",9.84333333333333,15.6,7.51333333333333
"Lake William","CHM_ph",8.119,9.51,7.2
"Lake William","HYD_surft",16.0042063019292,29.7319854707242,5.97437974732691
"Lake William","HYD_temp",16.2316374269006,23.94,9.37333333333333
"Lake William","NCS_vss",4,6,3
"Lake William","NIT_amm",0.00343548387096774,0.086,0
"Lake William","NIT_nit",0.0316666666666667,0.066,0.0015
"Lake William","NIT_tn",1.53454545454545,2.43,0.97
"Lake William","PHS_frp",0.0853333333333333,0.148,0.052
"Lake William","PHS_tp",0.148363636363636,0.673,0.058
"Lake William","PHY_cyano",3.5692380952381,31.14,0.004
"Lake William","PHY_rstchla",29.4855930694416,140.11217,3.12446533333333
"Lake William","PHY_tchla",26.1012254901961,93.75,1.9
"Lake William","ext_CHM_oxysat",100.469696969697,183.366666666667,83.8
"Lake William","ext_NCS_tur",4.21,8.39666666666667,0.953333333333333
"Lake William","ext_NIT_nte",0.00583333333333333,0.011,0.002
"Loch Katrine","HYD_surft",12.7269906377178,26.9422969296448,5.124518834323
"Loch Katrine","NIT_amm",0,0,0
"Loch Katrine","NIT_tn",0.118988095238095,0.18,0.043
"Loch Katrine","PHS_tp",0.00567857142857143,0.02,0.002
"Loch Katrine","PHY_rstchla",7.28249024973583,27.0172633333333,1.61560166666667
"Loch Katrine","PHY_tchla",2.83837209302326,11.1,0.2
"Loch Katrine","ext_NCS_tur",0.827380952380952,5.8,0.1
"Manapouri","CHM_oxy",10.375671641791,15.6,6.65
"Manapouri","CHM_oxycln",12.68109495348,18.0612244897959,2.6
"Manapouri","CHM_oxynal",0,0,0
"Manapouri","CHM_ph",7.17255555555556,7.6,6.4
"Manapouri","HYD_ctrbuy",41.0229241794193,76.7130105637715,7.5
"Manapouri","HYD_epidep",49.5200645214902,100,7.5
"Manapouri","HYD_hypdep",49.5200645214902,100,7.5
"Manapouri","HYD_schstb",11016.9810246221,34662.8955391631,-256.724459098889
"Manapouri","HYD_surft",13.1972512519012,18.5263611740474,5.33852097903798
"Manapouri","HYD_temp",11.0981785063752,17.5,8
"Manapouri","HYD_thmcln",238.383905712145,444,7.5
"Manapouri","LKE_tli3",2.12568797440594,3.88878676790214,0.966020142861225
"Manapouri","LKE_tli4",2.19490246207727,3.46943252250361,1.25415054597977
"Manapouri","NCS_tss",1.5869387755102,5.3,0.25
"Manapouri","NCS_vss",1.68723404255319,5.3,0.1
"Manapouri","NIT_amm",0.00568321917808219,0.13,0
"Manapouri","NIT_nit",0.0502152173913043,0.092,0.013
"Manapouri","NIT_nnn",0.0469367945823928,0.14,0.013
"Manapouri","NIT_tn",0.0941779761904762,0.345,0.051
"Manapouri","PHS_frp",0.00489814814814815,0.024,0.001
"Manapouri","PHS_tp",0.00849153439153439,0.508,0.001
"Manapouri","PHY_cyano",0.00041025641025641,0.002,0
"Manapouri","PHY_tchla",0.958642714570858,4.7,0.1
"Manapouri","RAD_secchi",11.6169735720375,15.9,5.925
"Manapouri","ext_NCS_tur",0.36406976744186,1.7,0
"Manapouri","ext_NIT_nte",0.002,0.002,0.002
"Mangahia","CHM_oxy",7.05843859649123,12.4766666666667,0.08
"Mangahia","CHM_oxycln",0.82,1.3,0.4
"Mangahia","CHM_oxymet",6.78366666666667,9.63333333333333,3.934
"Mangahia","CHM_oxynal",0.166666666666667,7,0
"Mangahia","CHM_ph",6.065,6.8,5.4
"Mangahia","HYD_ctrbuy",0.581446464045003,1.46482725402963,0.3
"Mangahia","HYD_epidep",0.874285714285714,1.6,0
"Mangahia","HYD_hypdep",0.954463953363271,1.6,0.6
"Mangahia","HYD_schstb",0.182070261840423,1.51235939147139,-0.0481379857921101
"Mangahia","HYD_surft",18.3577214742178,28.6628523249912,2.94837074494859
"Mangahia","HYD_temp",17.9313224637681,27.6666666666667,8.45
"Mangahia","HYD_thmcln",2.22564102564103,2.35,0.3
"Mangahia","LKE_tli3",6.70039668754019,7.44516580954011,6.03881152758714
"Mangahia","LKE_tli4",6.74388226103034,7.41294588166001,6.18215080432275
"Mangahia","NCS_tss",28.6666666666667,47,13
"Mangahia","NCS_vss",20.3333333333333,28,15
"Mangahia","NIT_amm",0.0368,0.44,0
"Mangahia","NIT_nit",0.343333333333333,0.41,0.22
"Mangahia","NIT_tn",3.35017647058824,5.6,2.293
"Mangahia","PHS_frp",0.137333333333333,0.19,0.045
"Mangahia","PHS_tp",0.3985,0.78,0.19
"Mangahia","PHY_cyano",0.18425,1.329,0.001
"Mangahia","PHY_rstchla",44.5006102746616,118.231973333333,9.346958
"Mangahia","PHY_tchla",30.25,140,4
"Mangahia","RAD_secchi",0.331,0.66,0.15
"Mangahia","ext_CHM_oxysat",75.157637254902,145.033333333333,0.9
"Mangahia","ext_NCS_tur",38.2666666666667,66,17.8
"Mangahia","ext_NIT_tkn",3,3.3,2.6
"Mangakaware","CHM_oxy",7.36847451790634,13.775,0
"Mangakaware","CHM_oxycln",2.27504406041196,4.75,0.5
"Mangakaware","CHM_oxyepi",9.96875,12.585,8.235
"Mangakaware","CHM_oxymet",6.0162865497076,12.06,1.295
"Mangakaware","CHM_oxymom",0.335069444444444,4.07083333333333,-1.69777777777778
"Mangakaware","CHM_oxynal",2.02,14,0
"Mangakaware","CHM_ph",7.1561797752809,8.5,6.5
"Mangakaware","HYD_ctrbuy",1.79096990725518,3.25,0.745553215705802
"Mangakaware","HYD_epidep",1.3027458264286,4,0
"Mangakaware","HYD_hypdep",2.41559337569581,4,0.5
"Mangakaware","HYD_schstb",1.50440386689986,8.82476731133779,-0.359001870668959
"Mangakaware","HYD_surft",18.1192700430611,29.0447818230151,7.44403962969557
"Mangakaware","HYD_temp",18.3146701388889,26.35,9.2
"Mangakaware","HYD_thmcln",3.25869218558791,4.63,0.5
"Mangakaware","LKE_tli3",6.04458025324917,7.33548195240062,4.80336802905418
"Mangakaware","LKE_tli4",5.99529008967411,7.20223883932486,4.93489487030332
"Mangakaware","NCS_tss",13,19,8
"Mangakaware","NCS_vss",8.55555555555556,15,6
"Mangakaware","NIT_amm",0.00549438202247191,0.112,0
"Mangakaware","NIT_nit",0.0178888888888889,0.092,0.001
"Mangakaware","NIT_tn",1.56195061728395,3.002,0.851
"Mangakaware","PHS_frp",0.028,0.116,0.002
"Mangakaware","PHS_tp",0.108887640449438,0.33,0.043
"Mangakaware","PHY_cyano",2.26845714285714,12.62,0.003
"Mangakaware","PHY_rstchla",48.4130406839344,195.9785,7.46949233333333
"Mangakaware","PHY_tchla",42.6516853932584,230,4
"Mangakaware","RAD_secchi",0.816686046511628,1.53,0.33
"Mangakaware","ext_CHM_oxysat",76.1100891632373,167.05,0
"Mangakaware","ext_NCS_tur",12.1,21,6
"Mangakaware","ext_NIT_tkn",1.61,2.1,1.2
"Maori Lakes E","HYD_surft",12.2972241731117,27.6981963651759,0.839917182034185
"Maori Lakes E","NIT_amm",0,0,0
"Maori Lakes E","NIT_tn",0.634920634920635,4,0.27
"Maori Lakes E","PHS_tp",0.0166190476190476,0.192,0.003
"Maori Lakes E","PHY_rstchla",31.9612891132137,145.437288666667,4.239817
"Maori Lakes E","PHY_tchla",10.4428571428571,210,0.2
"Maori Lakes E","ext_NCS_tur",2.87142857142857,33,0.2
"Maori Lakes W","HYD_surft",14.0413010494215,27.2814166623069,0.288401954034271
"Maori Lakes W","NIT_amm",0,0,0
"Maori Lakes W","NIT_tn",0.489047619047619,1.62,0.29
"Maori Lakes W","PHS_tp",0.022015873015873,0.119,0.004
"Maori Lakes W","PHY_rstchla",12.0050005005342,103.45821,2.68078303189792
"Maori Lakes W","PHY_tchla",7.446875,80,0.2
"Maori Lakes W","ext_NCS_tur",1.73492063492063,15,0.1
"Maratoto","CHM_oxy",7.09018942865872,11.95,0
"Maratoto","CHM_oxycln",3.40890535231591,7.25,0.5
"Maratoto","CHM_oxyepi",7.375,7.375,7.375
"Maratoto","CHM_oxymet",5.78458849206349,11.05,0.0866666666666667
"Maratoto","CHM_oxymom",-0.5785,-0.5785,-0.5785
"Maratoto","CHM_oxynal",2.25133689839572,23,0
"Maratoto","CHM_ph",5.17793427230047,6.8,4.2
"Maratoto","HYD_ctrbuy",2.76726678563331,5.5,0.929146247005857
"Maratoto","HYD_epidep",2.34918875342547,7,0
"Maratoto","HYD_hypdep",3.88761301886961,7,0.5
"Maratoto","HYD_schstb",5.87379703744058,32.0502965021029,-0.799852519137952
"Maratoto","HYD_surft",18.8539134169152,28.0682205832153,5.16458882446693
"Maratoto","HYD_temp",17.6059483086279,28.05,7.95
"Maratoto","HYD_thmcln",5.08393056448919,7.22,0.5
"Maratoto","LKE_tli3",5.13784549498741,6.36319729601312,4.40298197215677
"Maratoto","LKE_tli4",5.36161860137257,6.44044350402034,4.6834215001944
"Maratoto","NCS_tss",4.57894736842105,28,1
"Maratoto","NCS_vss",3.94736842105263,17,1
"Maratoto","NIT_amm",0.03618779342723,0.72,0
"Maratoto","NIT_nit",0.161052631578947,0.52,0.001
"Maratoto","NIT_tn",1.79278409090909,2.83,1.193
"Maratoto","PHS_frp",0.00278947368421053,0.009,0.002
"Maratoto","PHS_tp",0.028906103286385,0.055,0.004
"Maratoto","PHY_cyano",0.00076,0.011,0
"Maratoto","PHY_rstchla",9.95616164339049,41.45257,2.57017866666667
"Maratoto","PHY_tchla",19.4995305164319,110,1.5
"Maratoto","RAD_secchi",0.725721393034826,1.85,0.2
"Maratoto","ext_CHM_oxysat",74.6034155396447,128.7,0
"Maratoto","ext_NCS_tur",2.49973684210526,5.52,0.82
"Maratoto","ext_NIT_tkn",1.57684210526316,2.2,1.06
"Mata Kopae","HYD_surft",14.7619062800083,29.9951025159638,2.3733151280486
"Mata Kopae","NIT_tn",3.585625,15.9,1.7
"Mata Kopae","PHS_tp",1.145,3.4,0.094
"Mata Kopae","PHY_cyano",1.562,7.52,0.031
"Mata Kopae","PHY_rstchla",53.188476324441,221.113006666667,4.141084
"Mata Kopae","PHY_tchla",59.303125,700,0.3
"Mata Kopae","ext_NCS_tur",28.2766666666667,390,2.5
"Mokeno","CHM_oxy",8.73893238993711,12,0.496
"Mokeno","CHM_oxycln",2.72477399677801,5,0.75
"Mokeno","CHM_oxymet",8.99644444444444,8.99644444444444,8.99644444444444
"Mokeno","CHM_oxynal",0.1875,6,0
"Mokeno","CHM_ph",8.13281690140845,9.44,7.17
"Mokeno","HYD_ctrbuy",2.55120141713084,12.7130345627888,0.96269659869013
"Mokeno","HYD_epidep",3.26148061466762,5.5,0.5
"Mokeno","HYD_hypdep",3.92457604772564,5.5,2.54592245867046
"Mokeno","HYD_lvlstaff",9.54285714285714,10.84,2
"Mokeno","HYD_schstb",0.0897656864030504,0.982474102764131,-2.24208066107527
"Mokeno","HYD_surft",16.7699701831062,28.8951285365258,8.79470914656378
"Mokeno","HYD_temp",17.997680420712,25.4,12.05
"Mokeno","HYD_thmcln",6.25308361068749,6.5,2.54592245867046
"Mokeno","LKE_tli3",4.70685971054176,6.95620029961957,1.94460802990356
"Mokeno","LKE_tli4",4.76029830084935,6.97485185093415,2.65983106198434
"Mokeno","NCS_iss",1.56333333333333,4,0.5
"Mokeno","NCS_tss",9.23529411764706,48,0.5
"Mokeno","NCS_vss",7.2044776119403,45,0.5
"Mokeno","NIT_amm",0.076900406504065,0.777,0
"Mokeno","NIT_don",0.451901408450704,0.73,0.21
"Mokeno","NIT_nit",0.03408,0.561,0.001
"Mokeno","NIT_nnn",0.0353846153846154,0.13,0.002
"Mokeno","NIT_tdn",0.655770491803279,2.31,0.22
"Mokeno","NIT_tn",1.01765294117647,2.8,0.35
"Mokeno","PHS_dop",0.0137692307692308,0.092,0.001
"Mokeno","PHS_frp",0.0144423076923077,0.13,0.001
"Mokeno","PHS_tp",0.0518837209302326,0.2815,0.01
"Mokeno","PHY_cyano",973106.4,10365000,3300
"Mokeno","PHY_rstchla",36.6554176311857,163.365516666667,3.194332
"Mokeno","PHY_tchla",21.1130200803213,113,0.002
"Mokeno","RAD_secchi",2.28279069767442,6.3,0.25
"Mokeno","ext_CHM_oxysat",98.2242857142857,133,75.6
"Mokeno","ext_NCS_tur",14.9857142857143,74,0.6
"Mokeno","ext_NIT_din",0.181475409836066,1.61,0.002
"Mokeno","ext_NIT_dtkn",0.494285714285714,0.84,0.3
"Mokeno","ext_NIT_nte",0.002,0.002,0.002
"Mokeno","ext_PHS_tdp",0.0270175438596491,0.15,0.005
"Morehurehu","CHM_oxy",7.28164390432099,10.7,0.133
"Morehurehu","CHM_oxycln",6.85891395891131,16.5996175908222,0.75
"Morehurehu","CHM_oxymet",5.43503594771242,9.99383333333333,2.3255
"Morehurehu","CHM_oxynal",1.78125,16,0
"Morehurehu","CHM_ph",6.28213333333333,7.25,4.68
"Morehurehu","HYD_ctrbuy",5.90637394581894,15.1570670124779,2.02817919897563
"Morehurehu","HYD_epidep",5.79256857661972,15.3528477117284,0.5
"Morehurehu","HYD_hypdep",7.89590504969576,17.4548555182797,3.0869619124754
"Morehurehu","HYD_lvlstaff",19.7015384615385,54,2
"Morehurehu","HYD_schstb",63.443641746524,217.258808714118,0.371032977059616
"Morehurehu","HYD_surft",20.0415025532114,29.6127407810486,11.8137786075118
"Morehurehu","HYD_temp",18.3486688693098,26.7,12.9
"Morehurehu","HYD_thmcln",10.2407069220334,16.5996693730682,2.57639832758453
"Morehurehu","LKE_tli3",-Inf,4.25906134755289,-Inf
"Morehurehu","LKE_tli4",-Inf,4.51234211729377,-Inf
"Morehurehu","NCS_iss",1.03461538461538,1.6,0.4
"Morehurehu","NCS_tss",1.46268656716418,6.9,0.5
"Morehurehu","NCS_vss",1.02769230769231,2.8,0.5
"Morehurehu","NIT_amm",0.00712689393939394,0.035,0
"Morehurehu","NIT_don",0.368819444444444,0.528,0.252
"Morehurehu","NIT_nit",0.0182258064516129,0.08,0.001
"Morehurehu","NIT_nnn",0.0205172413793103,0.089,0.002
"Morehurehu","NIT_tdn",0.418378787878788,0.63,0.288
"Morehurehu","NIT_tn",0.4301,0.68,0.282
"Morehurehu","PHS_dop",0.00691428571428571,0.015,0.002
"Morehurehu","PHS_frp",0.00215384615384615,0.008,0.001
"Morehurehu","PHS_tp",0.0137078651685393,0.065,0.005
"Morehurehu","PHY_cyano",72438.9230769231,247583.25,5561
"Morehurehu","PHY_rstchla",9.96943950257106,51.875625,2.92394533333333
"Morehurehu","PHY_tchla",2.19857116104869,11,0
"Morehurehu","RAD_secchi",2.25727272727273,5.08,0.75
"Morehurehu","ext_CHM_oxysat",93.0916666666667,114,82.9
"Morehurehu","ext_NCS_tur",1.94772727272727,4.4,1.03
"Morehurehu","ext_NIT_din",0.0361388888888889,0.111,0.002
"Morehurehu","ext_NIT_dtkn",0.4175,0.5,0.34
"Morehurehu","ext_NIT_nte",0.00383333333333333,0.01,0.002
"Morehurehu","ext_PHS_tdp",0.00909836065573771,0.019,0.002
"Ngahewa","CHM_oxy",6.32858130081301,15.245,0
"Ngahewa","CHM_oxycln",3.2469182813215,7.75,0.75
"Ngahewa","CHM_oxyepi",13.605,13.605,13.605
"Ngahewa","CHM_oxymet",3.52102272727273,10.37,0.035
"Ngahewa","CHM_oxymom",1.32438888888889,1.32438888888889,1.32438888888889
"Ngahewa","CHM_oxynal",7.03921568627451,15,0
"Ngahewa","CHM_ph",7.83230769230769,9.4,6.6
"Ngahewa","HYD_ctrbuy",3.43726211519635,5.56839032475033,1.30732882332739
"Ngahewa","HYD_epidep",2.9075005906496,8,0.2
"Ngahewa","HYD_hypdep",4.44710978812865,8,0.5
"Ngahewa","HYD_schstb",21.2215588657436,69.2413460625162,-0.544215922985437
"Ngahewa","HYD_surft",15.6481460215104,27.5267551842253,4.67389471657589
"Ngahewa","HYD_temp",14.6502552986513,22.8,8.75
"Ngahewa","HYD_thmcln",5.44339969905568,10.28,0.5
"Ngahewa","LKE_tli3",5.69783845095945,7.38912282400258,4.33970783680022
"Ngahewa","LKE_tli4",5.55926079803367,7.18062419290987,4.43463172385633
"Ngahewa","NCS_tss",12.3,42,2
"Ngahewa","NCS_vss",8.765,31,1
"Ngahewa","NIT_amm",0.0257769230769231,0.5,0
"Ngahewa","NIT_nit",0.00865,0.056,0.001
"Ngahewa","NIT_tn",0.895108695652174,2.802,0.267
"Ngahewa","PHS_frp",0.04925,0.27,0.006
"Ngahewa","PHS_tp",0.1342,0.4,0.054
"Ngahewa","PHY_cyano",7.87283333333333,57.18,0.008
"Ngahewa","PHY_rstchla",34.6548233746575,224.15637,2.79198066666667
"Ngahewa","PHY_tchla",49.975,320,3
"Ngahewa","RAD_secchi",1.30385593220339,2.64,0.41
"Ngahewa","ext_CHM_oxysat",62.8514139020537,177.4,0
"Ngahewa","ext_NCS_tur",16.7255,100,1.01
"Ngahewa","ext_NIT_tkn",1.0435,2.8,0.39
"Ngakapua N","CHM_oxy",6.37630586080586,9.5,0.272
"Ngakapua N","CHM_oxycln",2.26102365626589,4.58625798685063,0.75
"Ngakapua N","CHM_oxymet",1.72875462962963,2.5845,1.278875
"Ngakapua N","CHM_oxynal",10.3333333333333,31,0
"Ngakapua N","CHM_ph",6.44327868852459,7.34,5.54
"Ngakapua N","HYD_ctrbuy",3.08883585784815,4.95020870444398,2.00754367339875
"Ngakapua N","HYD_epidep",3.15639210107925,4.48942704716492,1.82700721950776
"Ngakapua N","HYD_hypdep",5.51557112159602,6.5,4.98093856021292
"Ngakapua N","HYD_lvlstaff",61,61,61
"Ngakapua N","HYD_schstb",8.40818042015076,20.3443428629209,0.199658818858704
"Ngakapua N","HYD_temp",18.3872302405498,26.5,12.6
"Ngakapua N","HYD_thmcln",6.60169233274865,8.34,2.76194400834877
"Ngakapua N","LKE_tli3",3.97661144446142,5.05309355620677,2.88407587198808
"Ngakapua N","LKE_tli4",3.98051326861357,4.85801551540736,3.02123880045237
"Ngakapua N","NCS_iss",0.8,1.6,0.5
"Ngakapua N","NCS_tss",1.95227272727273,5.4,0.5
"Ngakapua N","NCS_vss",1.63636363636364,5.1,0.5
"Ngakapua N","NIT_amm",0.00701092896174863,0.219333333333333,0
"Ngakapua N","NIT_don",0.410840909090909,0.554,0.337
"Ngakapua N","NIT_nit",0.00415151515151515,0.047,0.001
"Ngakapua N","NIT_nnn",0.00325,0.007,0.002
"Ngakapua N","NIT_tdn",0.428512820512821,1.06,0.348
"Ngakapua N","NIT_tn",0.511322580645161,1.13,0.41
"Ngakapua N","PHS_dop",0.00476315789473684,0.012,0.002
"Ngakapua N","PHS_frp",0.0014,0.003,0.001
"Ngakapua N","PHS_tp",0.0157096774193548,0.085,0.004
"Ngakapua N","PHY_tchla",5.48153005464481,20.6,1.20066666666667
"Ngakapua N","RAD_secchi",3.654,6.04,2
"Ngakapua N","ext_CHM_oxysat",82.493023255814,104.5,54.5
"Ngakapua N","ext_NCS_tur",1.51125,3.1,0.7
"Ngakapua N","ext_NIT_din",0.025953488372093,0.524,0.003
"Ngakapua N","ext_NIT_nte",0.002,0.002,0.002
"Ngakapua N","ext_PHS_tdp",0.00540625,0.009,0.002
"Ngakapua S","CHM_oxy",7.85009401709402,10,0.89
"Ngakapua S","CHM_oxycln",1.65177936962751,2.55355873925501,0.75
"Ngakapua S","CHM_oxymet",6.3625,7.662,5.063
"Ngakapua S","CHM_oxynal",1.08333333333333,13,0
"Ngakapua S","CHM_ph",6.5641935483871,7.28,5.9
"Ngakapua S","HYD_ctrbuy",1.26358571002336,2.04538304841778,0.791593801326057
"Ngakapua S","HYD_epidep",0.5,0.5,0.5
"Ngakapua S","HYD_hypdep",1.58519666652606,1.59639825967501,1.5739950733771
"Ngakapua S","HYD_lvlstaff",61,61,61
"Ngakapua S","HYD_schstb",0.161810753244945,0.76343818459676,0.00370380401722679
"Ngakapua S","HYD_temp",18.7637529411765,26.2,12.25
"Ngakapua S","HYD_thmcln",4.66666666666666,5.45,0.75
"Ngakapua S","LKE_tli3",4.19931499019252,5.51663611883188,3.3885179548038
"Ngakapua S","LKE_tli4",4.21674998428022,5.17559169099058,3.42667380694234
"Ngakapua S","NCS_iss",0.776923076923077,1.6,0.5
"Ngakapua S","NCS_tss",2.49545454545455,6,0.5
"Ngakapua S","NCS_vss",2.16,6,0.5
"Ngakapua S","NIT_amm",0.00211290322580645,0.0186666666666667,0
"Ngakapua S","NIT_don",0.448244444444444,0.617,0.362
"Ngakapua S","NIT_nit",0.00151282051282051,0.012,0.001
"Ngakapua S","NIT_nnn",0.002,0.002,0.002
"Ngakapua S","NIT_tdn",0.4549,0.774,0.37
"Ngakapua S","NIT_tn",0.581765625,1.2,0.421
"Ngakapua S","PHS_dop",0.00702380952380952,0.085,0.002
"Ngakapua S","PHS_frp",0.00134615384615385,0.008,0.001
"Ngakapua S","PHS_tp",0.0191953125,0.095,0.005
"Ngakapua S","PHY_tchla",6.48607936507937,22.6,1.534
"Ngakapua S","RAD_secchi",3.01640625,5.2,1.5
"Ngakapua S","ext_CHM_oxysat",87.7666666666667,107.9,68.3
"Ngakapua S","ext_NCS_tur",1.87722222222222,4.7,0.7
"Ngakapua S","ext_NIT_din",0.0113333333333333,0.157,0.003
"Ngakapua S","ext_NIT_nte",0.002,0.002,0.002
"Ngakapua S","ext_PHS_tdp",0.00794594594594595,0.087,0.002
"Ngakeketa","CHM_oxy",4.66295289855072,8.936,0.531
"Ngakeketa","CHM_oxycln",0.75,0.75,0.75
"Ngakeketa","CHM_oxymet",0.5705,0.5705,0.5705
"Ngakeketa","CHM_oxynal",6,16,0
"Ngakeketa","HYD_ctrbuy",3.88801877318865,5.02498182225722,2.35822140401034
"Ngakeketa","HYD_epidep",3.67383495736407,4.55540975539412,2.79226015933402
"Ngakeketa","HYD_hypdep",6.0595293322976,7.56364890920108,4.55540975539412
